Retention,FirstJob,Age,IndustryExperience,FlexibleWork,ExtrinsicReward,EducationLevel,PreConception,Internship,AdvancementOpportunities,JobSatisfaction
5.46,0,54,0,28.06,63640.08,4,1,0,4,5
6.37,0,46,0,39.42,76159.44,4,1,0,4,6
7.28,0,44,0,49.84,92104.32,1,1,0,1,7
3.64,1,24,0,57.0,57456.0,2,1,1,2,3
2.73,1,33,0,49.0,67914.0,2,0,0,2,4
4.55,0,57,0,31.82,76177.08,2,0,0,2,6
7.28,0,44,1,38.64,78547.39,2,1,0,7,7
1.83,0,23,0,64.68,62480.88,4,0,0,4,3
6.37,0,55,1,28.35,72037.35,3,1,0,8,6
4.55,0,57,0,31.82,76177.08,3,0,0,3,6
6.37,0,38,0,47.12,75203.52,4,1,1,4,6
6.37,0,26,1,65.12,78222.14,4,1,1,9,6
7.28,0,49,0,41.31,85015.98,3,1,0,3,7
8.18,0,35,1,57.85,93543.45,1,1,0,6,8
2.73,0,50,0,30.0,63000.0,2,0,0,2,4
7.28,0,44,1,39.2,79685.76,2,1,0,7,7
8.18,0,52,1,36.0,86486.4,1,1,0,6,8
5.46,0,28,1,59.04,76374.14,1,1,1,6,5
6.37,0,32,1,48.28,71377.15,4,1,0,9,6
0.92,0,22,0,53.04,49008.96,2,0,0,2,2
5.46,0,40,1,36.0,66528.0,3,1,1,8,5
1.83,0,24,0,59.28,59754.24,4,0,0,4,3
6.37,0,37,1,43.47,74307.62,4,1,0,9,6
6.37,0,34,1,50.16,78791.33,1,1,0,6,6
4.55,0,27,1,51.1,63742.14,3,1,0,8,4
4.55,0,36,0,40.32,60963.84,4,1,1,4,4
6.37,0,39,1,39.04,70342.27,4,1,1,9,6
3.64,0,44,0,36.4,67267.2,2,0,0,2,5
6.37,0,42,1,35.38,68651.35,2,1,0,7,6
4.55,0,30,0,49.7,62622.0,4,1,1,4,4
4.55,0,28,0,58.32,68584.32,1,1,1,1,4
1.83,1,28,0,47.0,55272.0,4,0,0,4,3
3.64,0,56,0,29.04,68302.08,4,0,0,4,5
8.18,0,40,1,48.0,88704.0,4,1,1,9,8
5.46,0,48,0,33.28,67092.48,3,1,0,3,5
6.37,0,40,1,38.4,70963.2,2,1,1,7,6
4.55,0,38,0,40.92,65308.32,2,1,1,2,4
6.37,0,37,1,43.47,74307.62,2,1,0,7,6
3.64,1,29,0,66.0,80388.0,1,0,0,1,5
4.55,0,29,0,51.12,62264.16,3,1,1,3,4
2.73,0,27,0,60.59,68709.06,4,0,0,4,4
5.46,0,31,1,50.37,72139.91,2,1,1,7,5
0.92,1,24,0,47.0,47376.0,2,0,0,2,2
6.37,0,55,0,40.5,93555.0,1,0,0,1,8
2.73,0,43,0,37.05,66912.3,1,0,0,1,4
2.73,1,22,0,59.0,54516.0,3,1,1,3,2
9.09,0,58,1,35.7,95661.72,4,1,0,9,9
5.46,0,40,1,37.2,68745.6,1,1,0,6,5
7.28,0,44,1,38.08,77409.02,2,1,0,7,7
6.37,0,31,1,55.89,80045.66,3,1,1,8,6
6.37,0,51,1,29.4,69272.28,4,1,0,9,6
6.37,0,55,1,27.0,68607.0,2,1,0,7,6
3.64,1,28,0,47.0,55272.0,4,1,1,4,3
3.64,0,26,0,49.58,54141.36,4,1,1,4,3
3.64,1,26,0,57.0,62244.0,1,1,1,1,3
9.09,0,56,1,35.2,91069.44,4,1,0,9,9
6.37,0,32,1,48.96,72382.46,3,1,0,8,6
9.09,0,39,1,54.9,98918.82,4,1,1,9,9
9.09,0,57,1,36.12,95118.41,3,1,0,8,9
2.73,0,55,0,27.0,62370.0,2,0,0,2,4
3.64,1,28,0,70.0,82320.0,1,0,0,1,5
7.28,0,36,1,49.92,83026.94,2,1,1,7,7
2.73,0,24,0,47.88,48263.04,1,1,1,1,2
9.09,0,58,1,36.12,96787.15,1,1,0,6,9
0.92,0,23,0,52.36,50579.76,1,0,0,1,2
9.09,0,44,1,48.72,99038.02,4,1,0,9,9
6.37,0,36,0,52.48,79349.76,3,1,1,3,6
6.37,0,36,0,55.04,83220.48,2,1,1,2,6
1.83,1,22,0,64.0,59136.0,2,0,0,2,3
6.37,0,47,1,34.98,75955.57,1,1,0,6,6
7.28,0,52,1,32.16,77261.18,4,1,0,9,7
9.09,0,58,1,35.28,94536.29,2,1,0,7,9
7.28,0,53,0,39.95,88928.7,3,1,0,3,7
8.18,0,46,1,43.74,92956.25,2,1,0,7,8
8.18,0,46,1,43.74,92956.25,1,1,0,6,8
8.18,0,37,1,53.55,91538.37,4,1,0,9,8
9.09,0,46,1,48.06,102137.11,1,1,0,6,9
6.37,0,57,0,37.41,89559.54,3,0,0,3,8
2.73,1,30,0,49.0,61740.0,4,0,0,4,4
5.46,0,57,0,36.12,86471.28,3,0,0,3,7
6.37,0,56,1,26.4,68302.08,3,1,0,8,6
7.28,0,42,1,43.5,84407.4,2,1,0,7,7
7.28,0,37,1,47.25,80769.15,1,1,0,6,7
10.0,0,47,1,47.7,103575.78,2,1,0,7,10
5.46,0,30,0,55.3,69678.0,4,1,1,4,5
1.83,0,22,0,66.3,61261.2,1,0,0,1,3
1.83,1,25,0,58.0,60900.0,1,0,0,1,3
5.46,0,51,0,41.65,89214.3,1,0,0,1,7
2.73,0,27,0,59.13,67053.42,2,0,0,2,4
7.28,0,34,1,56.76,89158.61,1,1,1,6,7
8.18,0,57,1,32.25,84927.15,2,1,0,7,8
7.28,0,38,1,46.5,81635.4,4,1,0,9,7
6.37,0,37,1,44.1,75384.54,1,1,1,6,6
0.92,0,30,0,42.0,52920.0,1,0,0,1,2
6.37,0,47,1,33.39,72503.05,1,1,0,6,6
3.64,0,36,0,46.72,70640.64,1,0,0,1,5
4.55,0,49,0,38.76,79768.08,1,0,0,1,6
7.28,0,51,1,33.32,78508.58,2,1,0,7,7
5.46,0,58,0,34.02,82872.72,3,0,0,3,7
5.46,0,56,0,37.4,87964.8,1,0,0,1,7
7.28,0,37,1,49.77,85076.84,3,1,1,8,7
6.37,0,32,0,60.52,81338.88,3,1,1,3,6
9.09,0,55,1,37.8,96049.8,4,1,0,9,9
8.18,0,56,1,33.44,86515.97,1,1,0,6,8
2.73,0,36,0,43.52,65802.24,1,0,0,1,4
6.37,0,53,1,29.14,71352.2,3,1,0,8,6
4.55,0,25,0,63.0,66150.0,4,1,1,4,4
2.73,1,25,0,63.0,66150.0,2,0,0,2,4
7.28,0,39,1,45.14,81333.25,4,1,0,9,7
9.09,0,47,1,43.99,95519.89,2,1,0,7,9
6.37,0,54,1,28.52,71151.7,1,1,0,6,6
8.18,0,42,1,46.98,91159.99,4,1,0,9,8
7.28,0,36,1,50.56,84091.39,4,1,0,9,7
6.37,0,42,1,35.96,69776.78,2,1,0,7,6
8.18,0,50,1,40.5,93555.0,1,1,0,6,8
5.46,0,35,1,39.0,63063.0,4,1,1,9,5
10.0,0,44,1,50.4,102453.12,4,1,0,9,10
7.28,0,32,1,56.44,83440.9,2,1,1,7,7
0.92,1,22,0,57.0,52668.0,1,0,0,1,2
5.46,0,54,0,36.8,83462.4,2,0,0,2,7
4.55,0,36,0,56.32,85155.84,2,0,0,2,6
4.55,0,50,0,35.5,74550.0,3,0,0,3,6
2.73,1,31,0,49.0,63798.0,4,0,0,4,4
6.37,0,57,1,27.52,72471.17,3,1,0,8,6
5.46,0,26,1,55.5,66666.6,4,1,0,9,5
5.46,0,35,1,40.3,65165.1,3,1,1,8,5
0.92,1,27,0,47.0,53298.0,1,0,0,1,2
9.09,0,56,1,36.08,93346.18,4,1,0,9,9
3.64,0,35,0,47.45,69751.5,4,0,0,4,5
5.46,0,37,1,40.32,68923.01,2,1,0,7,5
8.18,0,34,1,58.08,91232.06,3,1,0,8,8
9.09,0,51,1,41.65,98135.73,1,1,0,6,9
8.18,0,58,0,36.54,89011.44,4,1,0,4,8
6.37,0,36,0,50.56,76446.72,4,1,1,4,6
3.64,0,41,0,38.94,67054.68,3,0,0,3,5
2.73,0,38,0,39.06,62339.76,3,0,0,3,4
0.92,1,22,0,54.0,49896.0,3,0,0,3,2
5.46,0,28,1,54.0,69854.4,2,1,0,7,5
4.55,0,48,0,40.56,81768.96,1,0,0,1,6
3.64,0,22,0,62.4,57657.6,4,1,1,4,3
5.46,0,48,0,32.76,66044.16,2,1,0,2,5
5.46,0,45,0,45.1,85239.0,1,0,0,1,7
5.46,0,57,0,34.4,82353.6,3,0,0,3,7
5.46,0,39,0,43.92,71940.96,3,1,1,3,5
7.28,0,34,1,55.44,87085.15,1,1,0,6,7
6.37,0,32,1,51.68,76403.71,2,1,1,7,6
3.64,0,56,0,26.84,63127.68,4,0,0,4,5
0.92,0,23,0,52.36,50579.76,3,0,0,3,2
3.64,0,56,0,27.72,65197.44,4,0,0,4,5
4.55,0,41,0,46.61,80262.42,2,0,0,2,6
8.18,0,43,1,46.17,91721.32,2,1,0,7,8
8.18,0,44,1,41.44,84239.23,4,1,0,9,8
2.73,1,27,0,63.0,71442.0,2,0,0,2,4
7.28,0,41,1,43.66,82700.77,2,1,0,7,7
5.46,0,38,1,38.44,67485.26,1,1,0,6,5
9.09,0,44,1,49.84,101314.75,1,1,0,6,9
2.73,0,32,0,44.88,60318.72,4,0,0,4,4
4.55,0,54,0,34.04,77202.72,1,0,0,1,6
5.46,0,54,0,37.26,84505.68,4,0,0,4,7
3.64,1,28,0,63.0,74088.0,2,0,0,2,5
9.09,0,43,1,50.73,100780.22,2,1,0,7,9
10.0,0,53,1,41.36,101274.1,3,1,0,8,10
8.18,0,57,1,32.68,86059.51,3,1,0,8,8
7.28,0,58,1,30.24,81031.1,1,1,0,6,7
6.37,0,58,0,31.5,76734.0,3,1,0,3,6
7.28,0,41,1,41.3,78230.46,3,1,0,8,7
6.37,0,41,1,37.17,70407.41,1,1,0,6,6
6.37,0,32,1,48.96,72382.46,3,1,0,8,6
8.18,0,36,1,55.04,91542.53,1,1,1,6,8
2.73,0,23,0,53.9,52067.4,2,1,1,2,2
10.0,0,55,1,40.5,102910.5,1,1,0,6,10
7.28,0,58,1,29.82,79905.67,3,1,0,8,7
6.37,0,36,1,46.72,77704.7,1,1,1,6,6
9.09,0,55,1,38.7,98336.7,3,1,0,8,9
6.37,0,53,0,34.78,77420.28,1,1,0,1,6
10.0,0,51,1,44.1,103908.42,2,1,0,7,10
1.83,1,23,0,61.0,58926.0,4,0,0,4,3
2.73,1,31,0,54.0,70308.0,2,0,0,2,4
4.55,0,43,0,46.17,83383.02,2,0,0,2,6
5.46,0,30,1,46.2,64033.2,2,1,1,7,5
4.55,0,43,0,45.03,81324.18,3,0,0,3,6
2.73,0,25,0,67.5,70875.0,3,0,0,3,4
5.46,0,26,1,62.9,75555.48,1,1,1,6,5
7.28,0,44,1,39.76,80824.13,4,1,0,9,7
0.92,0,24,0,46.36,46730.88,4,0,0,4,2
6.37,0,34,1,44.88,70497.5,3,1,1,8,6
6.37,0,52,1,30.24,72648.58,1,1,0,6,6
6.37,0,37,0,51.03,79300.62,1,1,0,1,6
4.55,0,42,0,48.14,84918.96,2,0,0,2,6
3.64,1,31,0,57.0,74214.0,4,0,0,4,5
5.46,0,44,0,49.84,92104.32,3,0,0,3,7
6.37,0,43,1,34.77,69074.08,4,1,0,9,6
6.37,0,43,1,34.2,67941.72,4,1,0,9,6
6.37,0,41,0,47.2,81278.4,4,1,0,4,6
3.64,0,34,0,40.26,57491.28,2,1,1,2,3
8.18,0,37,1,52.29,89384.53,2,1,1,7,8
6.37,0,49,0,45.9,94462.2,2,0,0,2,8
10.0,0,50,1,45.0,103950.0,1,1,0,6,10
5.46,0,51,0,39.2,83966.4,4,0,0,4,7
4.55,0,26,1,48.1,57777.72,2,1,0,7,4
7.28,0,35,1,51.35,83032.95,4,1,1,9,7
5.46,0,32,0,56.44,75855.36,2,1,1,2,5
4.55,0,36,0,54.4,82252.8,2,0,0,2,6
6.37,0,43,0,42.75,77206.5,2,1,0,2,6
2.73,0,24,0,66.88,67415.04,2,0,0,2,4
6.37,0,50,1,32.5,75075.0,1,1,0,6,6
8.18,0,57,1,32.25,84927.15,4,1,0,9,8
6.37,0,57,0,30.96,74118.24,2,1,0,2,6
5.46,0,55,0,29.25,67567.5,1,1,0,1,5
6.37,0,38,1,44.02,77281.51,3,1,1,8,6
5.46,0,39,1,36.6,65945.88,4,1,1,9,5
3.64,1,23,0,59.0,56994.0,3,1,1,3,3
4.55,0,43,0,42.18,76177.08,4,0,0,4,6
8.18,0,52,1,36.96,88792.7,3,1,0,8,8
2.73,1,22,0,55.0,50820.0,4,1,1,4,2
2.73,0,25,0,48.0,50400.0,4,1,1,4,2
5.46,0,31,1,49.68,71151.7,2,1,0,7,5
7.28,0,31,1,56.58,81033.88,4,1,0,9,7
4.55,0,50,0,35.0,73500.0,4,0,0,4,6
6.37,0,55,1,27.45,69750.45,4,1,0,9,6
1.83,0,22,0,63.96,59099.04,4,0,0,4,3
9.09,0,52,1,38.4,92252.16,4,1,0,9,9
2.73,0,34,0,42.24,60318.72,3,0,0,3,4
6.37,0,45,1,34.1,70893.9,1,1,0,6,6
5.46,0,27,1,55.48,69205.75,1,1,0,6,5
8.18,0,54,1,34.5,86070.6,1,1,0,6,8
3.64,1,24,0,65.0,65520.0,1,1,1,1,3
5.46,0,40,0,40.2,67536.0,3,1,1,3,5
9.09,0,46,1,44.28,94103.86,3,1,0,8,9
2.73,0,25,0,46.5,48825.0,1,1,1,1,2
4.55,0,52,0,36.0,78624.0,3,0,0,3,6
4.55,0,33,0,42.88,59431.68,3,1,1,3,4
1.83,0,32,0,42.16,56663.04,2,0,0,2,3
10.0,0,52,1,42.24,101477.38,4,1,0,9,10
9.09,0,51,1,39.2,92363.04,4,1,0,9,9
7.28,0,50,1,34.0,78540.0,2,1,0,7,7
8.18,0,46,1,43.74,92956.25,1,1,0,6,8
6.37,0,47,1,33.39,72503.05,2,1,0,7,6
4.55,0,24,0,66.88,67415.04,2,1,1,2,4
8.18,0,36,1,54.4,90478.08,4,1,1,9,8
6.37,0,29,1,61.06,81808.19,3,1,0,8,6
5.46,0,27,1,57.67,71937.56,3,1,1,8,5
3.64,0,47,0,36.04,71142.96,1,0,0,1,5
5.46,0,35,1,42.25,68318.25,1,1,1,6,5
7.28,0,50,1,34.0,78540.0,4,1,0,9,7
6.37,0,38,1,43.4,76193.04,4,1,0,9,6
2.73,0,28,0,59.04,69431.04,3,0,0,3,4
5.46,0,26,1,59.94,71999.93,3,1,1,8,5
4.55,1,32,0,63.0,84672.0,2,0,0,2,6
7.28,0,51,0,40.18,86065.56,1,1,0,1,7
1.83,0,24,0,61.56,62052.48,3,0,0,3,3
4.55,0,53,0,32.9,73235.4,3,0,0,3,6
6.37,0,32,1,55.76,82435.58,1,1,0,6,6
8.18,0,40,1,47.4,87595.2,3,1,1,8,8
5.46,0,46,0,35.1,67813.2,4,1,0,4,5
9.09,0,52,1,38.88,93405.31,2,1,0,7,9
5.46,0,49,0,33.15,68222.7,1,1,0,1,5
4.55,0,44,0,40.88,75546.24,4,0,0,4,6
8.18,0,54,1,35.88,89513.42,4,1,0,9,8
7.28,0,43,1,38.76,77000.62,3,1,0,8,7
2.73,0,40,0,36.0,60480.0,2,0,0,2,4
7.28,0,35,1,53.3,86186.1,4,1,0,9,7
9.09,0,51,1,39.69,93517.58,2,1,0,7,9
4.55,0,37,0,54.18,84195.72,3,0,0,3,6
5.46,0,52,0,39.84,87010.56,3,0,0,3,7
5.46,0,26,1,56.98,68444.38,2,1,1,7,5
6.37,0,37,0,51.03,79300.62,3,1,1,3,6
3.64,0,42,0,41.76,73664.64,2,0,0,2,5
4.55,0,41,0,35.99,61974.78,4,1,0,4,4
6.37,0,33,1,51.59,78654.11,2,1,0,7,6
7.28,0,51,1,35.77,84281.27,1,1,0,6,7
2.73,0,28,0,55.44,65197.44,4,0,0,4,4
7.28,0,33,1,58.96,89890.42,1,1,0,6,7
8.18,0,41,1,46.61,88288.66,3,1,0,8,8
4.55,0,46,0,39.42,76159.44,3,0,0,3,6
0.92,0,23,0,53.9,52067.4,2,0,0,2,2
8.18,0,55,1,32.85,83471.85,3,1,0,8,8
6.37,0,39,1,39.65,71441.37,2,1,1,7,6
8.18,0,56,1,32.56,84239.23,3,1,0,8,8
4.55,0,37,0,54.18,84195.72,4,0,0,4,6
2.73,0,32,0,44.88,60318.72,4,0,0,4,4
6.37,0,40,0,46.2,77616.0,4,1,1,4,6
5.46,0,43,0,36.48,65882.88,4,1,0,4,5
3.64,0,37,0,46.62,72447.48,3,0,0,3,5
4.55,0,27,0,59.13,67053.42,2,1,1,2,4
8.18,0,44,1,42.0,85377.6,4,1,0,9,8
6.37,0,30,1,56.0,77616.0,1,1,1,6,6
4.55,0,43,0,43.32,78235.92,4,0,0,4,6
6.37,0,30,1,58.1,80526.6,2,1,0,7,6
9.09,0,44,1,49.84,101314.75,3,1,0,8,9
3.64,0,38,0,43.4,69266.4,4,0,0,4,5
7.28,0,36,1,51.2,85155.84,1,1,1,6,7
5.46,0,52,0,40.8,89107.2,3,0,0,3,7
6.37,0,51,0,42.14,90263.88,3,0,0,3,8
2.73,1,22,0,61.0,56364.0,3,1,1,3,2
9.09,0,49,1,42.33,95826.65,2,1,0,7,9
3.64,1,26,0,56.0,61152.0,4,1,1,4,3
5.46,0,49,0,41.31,85015.98,3,0,0,3,7
4.55,0,39,0,37.21,60949.98,1,1,1,1,4
2.73,0,42,0,35.96,63433.44,1,0,0,1,4
4.55,0,37,0,52.29,81258.66,4,0,0,4,6
3.64,0,46,0,36.18,69899.76,1,0,0,1,5
4.55,0,57,0,33.11,79265.34,1,0,0,1,6
6.37,0,35,0,55.9,82173.0,3,1,1,3,6
1.83,1,23,0,60.0,57960.0,4,0,0,4,3
7.28,0,42,1,41.18,79905.67,3,1,0,8,7
7.28,0,40,1,42.0,77616.0,3,1,1,8,7
3.64,1,23,0,65.0,62790.0,4,1,1,4,3
4.55,0,27,1,50.37,62831.54,3,1,0,8,4
6.37,0,57,0,38.7,92647.8,3,0,0,3,8
8.18,0,45,0,49.5,93555.0,2,1,0,2,8
3.64,0,26,1,46.62,55999.94,2,1,1,7,3
7.28,0,45,1,37.95,78898.05,3,1,0,8,7
3.64,0,35,0,52.0,76440.0,3,0,0,3,5
0.92,1,23,0,46.0,44436.0,3,0,0,3,2
4.55,0,37,0,52.29,81258.66,3,0,0,3,6
4.55,0,33,0,46.23,64074.78,1,1,1,1,4
1.83,0,27,0,51.83,58775.22,2,0,0,2,3
8.18,0,58,1,32.76,87783.7,1,1,0,6,8
6.37,0,52,1,29.76,71495.42,2,1,0,7,6
7.28,0,42,1,42.34,82156.54,1,1,0,6,7
3.64,0,29,0,48.28,58805.04,3,1,1,3,3
6.37,0,34,0,58.08,82938.24,4,1,1,4,6
5.46,0,53,0,40.42,89974.92,1,0,0,1,7
2.73,0,32,0,45.56,61232.64,3,0,0,3,4
4.55,0,41,0,46.61,80262.42,1,0,0,1,6
5.46,0,55,0,36.45,84199.5,3,0,0,3,7
1.83,0,29,0,44.02,53616.36,2,0,0,2,3
6.37,0,57,0,31.82,76177.08,2,1,0,2,6
6.37,0,47,1,32.33,70201.36,1,1,0,6,6
2.73,0,27,0,57.67,65397.78,4,0,0,4,4
3.64,0,42,0,38.86,68549.04,2,0,0,2,5
7.28,0,37,1,49.14,83999.92,1,1,1,6,7
5.46,0,26,1,62.16,74666.59,1,1,1,6,5
7.28,0,53,1,33.37,81709.78,2,1,0,7,7
3.64,0,51,0,30.38,65073.96,2,0,0,2,5
1.83,1,23,0,65.0,62790.0,1,0,0,1,3
2.73,1,25,0,45.0,47250.0,4,1,1,4,2
6.37,0,35,0,56.55,83128.5,1,1,1,1,6
7.28,0,39,1,43.92,79135.06,2,1,1,7,7
1.83,1,30,0,46.0,57960.0,1,0,0,1,3
4.55,0,42,0,45.24,79803.36,1,0,0,1,6
2.73,0,25,0,50.25,52762.5,3,1,1,3,2
3.64,1,23,0,62.0,59892.0,3,1,1,3,3
5.46,0,56,0,29.48,69336.96,1,1,0,1,5
6.37,0,53,0,35.72,79512.72,3,1,0,3,6
7.28,0,31,1,57.27,82022.09,3,1,1,8,7
4.55,1,29,0,70.0,85260.0,2,0,0,2,6
6.37,0,55,0,32.85,75883.5,2,1,0,2,6
6.37,0,53,0,41.36,92067.36,2,0,0,2,8
4.55,0,37,0,51.66,80279.64,3,0,0,3,6
8.18,0,55,1,32.85,83471.85,3,1,0,8,8
7.28,0,52,1,30.24,72648.58,4,1,0,9,7
3.64,0,30,0,44.1,55566.0,3,1,1,3,3
8.18,0,58,1,31.5,84407.4,1,1,0,6,8
6.37,0,54,1,27.6,68856.48,1,1,0,6,6
6.37,0,39,1,43.31,78035.96,1,1,0,6,6
5.46,0,35,1,40.3,65165.1,4,1,0,9,5
9.09,0,41,1,52.51,99464.44,2,1,0,7,9
2.73,1,26,0,68.0,74256.0,3,0,0,3,4
9.09,0,39,1,54.29,97819.72,4,1,1,9,9
8.18,0,37,1,56.07,95846.06,2,1,1,7,8
4.55,0,27,1,48.18,60099.73,3,1,0,8,4
7.28,0,42,1,40.6,78780.24,3,1,0,8,7
3.64,0,49,0,34.17,70321.86,1,0,0,1,5
6.37,0,48,0,39.0,78624.0,2,1,0,2,6
9.09,0,46,1,48.06,102137.11,2,1,0,7,9
7.28,0,50,0,42.5,89250.0,3,1,0,3,7
2.73,1,25,0,45.0,47250.0,2,1,1,2,2
5.46,0,58,0,34.02,82872.72,3,0,0,3,7
4.55,1,29,0,70.0,85260.0,3,0,0,3,6
1.83,1,23,0,61.0,58926.0,3,0,0,3,3
6.37,0,52,1,29.28,70342.27,4,1,0,9,6
9.09,0,53,1,38.54,94369.04,3,1,0,8,9
6.37,0,29,1,56.09,75149.38,3,1,0,8,6
8.18,0,46,1,42.12,89513.42,2,1,0,7,8
10.0,0,52,1,41.76,100324.22,4,1,0,9,10
5.46,0,54,0,28.98,65726.64,1,1,0,1,5
6.37,0,50,0,34.5,72450.0,3,1,0,3,6
3.64,0,42,0,40.6,71618.4,4,0,0,4,5
6.37,0,57,0,31.39,75147.66,4,1,0,4,6
0.92,0,24,0,56.24,56689.92,1,0,0,1,2
7.28,0,40,1,43.2,79833.6,2,1,1,7,7
6.37,0,39,1,37.82,68144.08,3,1,1,8,6
8.18,0,37,1,52.92,90461.45,2,1,1,7,8
7.28,0,52,0,39.36,85962.24,4,1,0,4,7
5.46,0,58,0,25.62,62410.32,4,1,0,4,5
8.18,0,46,1,43.2,91808.64,4,1,0,9,8
6.37,0,27,1,64.24,80132.98,1,1,0,6,6
3.64,0,51,0,30.38,65073.96,1,0,0,1,5
6.37,0,58,0,30.66,74687.76,3,1,0,3,6
7.28,0,38,1,50.84,89254.7,1,1,1,6,7
7.28,0,54,0,38.64,87635.52,3,1,0,3,7
5.46,0,33,1,44.22,67417.81,3,1,1,8,5
5.46,1,33,0,54.0,74844.0,4,1,1,4,5
3.64,0,25,0,60.0,63000.0,2,1,1,2,3
2.73,0,28,0,55.44,65197.44,2,0,0,2,4
5.46,0,58,0,34.02,82872.72,1,0,0,1,7
10.0,0,49,1,45.39,102753.88,2,1,0,7,10
5.46,0,35,1,40.3,65165.1,4,1,1,9,5
5.46,0,55,0,37.8,87318.0,1,0,0,1,7
4.55,0,52,0,35.52,77575.68,2,0,0,2,6
4.55,1,25,0,69.0,72450.0,2,1,1,2,4
5.46,0,53,0,31.96,71142.96,2,1,0,2,5
9.09,0,49,1,42.33,95826.65,4,1,0,9,9
5.46,0,33,1,40.87,62310.4,3,1,1,8,5
7.28,0,39,1,42.7,76936.86,4,1,1,9,7
6.37,0,45,1,34.1,70893.9,2,1,0,7,6
8.18,0,50,1,37.5,86625.0,3,1,0,8,8
0.92,1,24,0,55.0,55440.0,2,0,0,2,2
5.46,0,49,0,40.29,82916.82,2,0,0,2,7
5.46,0,30,1,49.7,68884.2,3,1,1,8,5
3.64,0,36,0,47.36,71608.32,3,0,0,3,5
2.73,0,24,0,53.2,53625.6,3,1,1,3,2
5.46,0,31,1,49.68,71151.7,3,1,1,8,5
5.46,0,43,0,47.88,86471.28,1,0,0,1,7
5.46,0,44,0,46.48,85895.04,4,0,0,4,7
3.64,0,35,0,47.45,69751.5,3,0,0,3,5
9.09,0,56,1,36.08,93346.18,2,1,0,7,9
5.46,0,36,1,41.6,69189.12,2,1,0,7,5
4.55,0,36,0,38.4,58060.8,3,1,1,3,4
5.46,0,35,1,42.9,69369.3,1,1,0,6,5
3.64,0,34,0,52.8,75398.4,2,0,0,2,5
8.18,0,45,1,44.0,91476.0,1,1,0,6,8
6.37,0,53,0,34.78,77420.28,1,1,0,1,6
6.37,0,45,0,49.5,93555.0,4,0,0,4,8
7.28,0,46,1,38.34,81480.17,3,1,0,8,7
6.37,1,31,0,66.0,85932.0,2,1,1,2,6
4.55,0,32,1,40.8,60318.72,2,1,1,7,4
4.55,0,50,0,38.0,79800.0,2,0,0,2,6
3.64,0,30,0,55.3,69678.0,4,0,0,4,5
3.64,0,55,0,27.9,64449.0,1,0,0,1,5
6.37,0,28,1,64.8,83825.28,3,1,1,8,6
0.92,1,23,0,45.0,43470.0,4,0,0,4,2
8.18,0,55,1,36.0,91476.0,1,1,0,6,8
6.37,0,51,0,36.75,78718.5,1,1,0,1,6
7.28,0,58,1,28.14,75403.94,3,1,0,8,7
1.83,1,27,0,50.0,56700.0,4,0,0,4,3
6.37,1,31,0,63.0,82026.0,2,1,1,2,6
7.28,0,50,1,33.0,76230.0,4,1,0,9,7
5.46,0,38,1,37.2,65308.32,3,1,1,8,5
7.28,0,40,1,43.8,80942.4,3,1,1,8,7
5.46,0,52,0,31.68,69189.12,2,1,0,2,5
1.83,1,27,0,51.0,57834.0,4,0,0,4,3
6.37,0,32,1,55.08,81430.27,2,1,1,7,6
4.55,1,33,0,61.0,84546.0,2,0,0,2,6
3.64,0,26,1,44.4,53333.28,1,1,1,6,3
2.73,1,22,0,57.0,52668.0,1,1,1,1,2
4.55,0,35,0,44.85,65929.5,4,1,1,4,4
6.37,0,57,0,32.68,78235.92,3,1,0,3,6
6.37,0,39,0,51.85,84930.3,1,1,1,1,6
6.37,0,53,0,32.43,72189.18,3,1,0,3,6
6.37,0,57,0,29.67,71029.98,4,1,0,4,6
9.09,0,39,1,54.9,98918.82,3,1,1,8,9
6.37,0,53,0,36.19,80558.94,1,1,0,1,6
5.46,0,42,0,46.98,82872.72,4,0,0,4,7
5.46,1,27,0,68.0,77112.0,1,1,1,1,5
3.64,0,56,0,29.92,70371.84,3,0,0,3,5
8.18,0,47,1,41.87,90916.52,1,1,0,6,8
3.64,0,42,0,38.86,68549.04,4,0,0,4,5
5.46,0,32,1,46.92,69366.53,2,1,0,7,5
8.18,0,55,1,35.55,90332.55,1,1,0,6,8
4.55,0,28,1,43.92,56814.91,4,1,1,9,4
6.37,0,55,0,31.5,72765.0,4,1,0,4,6
6.37,0,46,1,32.4,68856.48,1,1,0,6,6
8.18,0,47,1,39.22,85162.31,4,1,0,9,8
3.64,0,29,0,46.15,56210.7,3,1,1,3,3
6.37,0,37,1,44.73,76461.46,4,1,1,9,6
0.92,1,26,0,48.0,52416.0,2,0,0,2,2
5.46,0,45,0,45.1,85239.0,4,0,0,4,7
7.28,0,36,1,53.12,88349.18,1,1,1,6,7
6.37,0,43,1,37.62,74735.89,1,1,0,6,6
1.83,0,23,0,66.99,64712.34,3,0,0,3,3
3.64,0,28,0,51.84,60963.84,1,1,1,1,3
6.37,0,58,0,37.38,91057.68,3,0,0,3,8
6.37,0,44,1,35.28,71717.18,2,1,0,7,6
8.18,0,58,1,32.34,86658.26,4,1,0,9,8
5.46,0,53,0,28.2,62773.2,3,1,0,3,5
1.83,1,31,0,45.0,58590.0,1,0,0,1,3
2.73,0,27,0,62.78,71192.52,2,0,0,2,4
